   4.6746283      1.43550140783190727E-002  4.73656356E-02
   4.7907014      1.55599480494856834E-002  4.83656339E-02
   4.8977766      1.67450532317161560E-002  4.93656322E-02
   4.9994531      1.79364923387765884E-002  5.03656305E-02
   5.0966306      1.91397406160831451E-002  5.13656288E-02
   5.1893091      2.03528478741645813E-002  5.23656271E-02
   5.2801881      2.16029565781354904E-002  5.33656254E-02
   5.3692675      2.28914730250835419E-002  5.43656237E-02
   5.4574471      2.42292247712612152E-002  5.53656220E-02
   5.5438271      2.56057158112525940E-002  5.63656203E-02
   5.6284075      2.70196329802274704E-002  5.73656186E-02
   5.7111883      2.84693241119384766E-002  5.83656169E-02
   5.7921696      2.99530606716871262E-002  5.93656152E-02
   5.8713512      3.14690843224525452E-002  6.03656135E-02
   5.9487333      3.30158397555351257E-002  6.13656119E-02
   6.0252156      3.46048362553119659E-002  6.23656102E-02
   6.0998983      3.62228341400623322E-002  6.33656085E-02
   6.1727815      3.78689765930175781E-002  6.43656105E-02
   6.2447648      3.95556241273880005E-002  6.53656125E-02
   6.3149486      4.12687100470066071E-002  6.63656145E-02
   6.3851323      4.30353023111820221E-002  6.73656166E-02
   6.4526167      4.48131561279296875E-002  6.83656186E-02
   6.5201011      4.66440394520759583E-002  6.93656206E-02
   6.5866857      4.85134832561016083E-002  7.03656226E-02
   6.6514707      5.04061542451381683E-002  7.13656247E-02
   6.7153559      5.23352362215518951E-002  7.23656267E-02
   6.7783413      5.43001741170883179E-002  7.33656287E-02
   6.8404269      5.62997609376907349E-002  7.43656307E-02
   6.9016128      5.83330355584621429E-002  7.53656328E-02
   6.9618988      6.03994205594062805E-002  7.63656348E-02
   7.0212851      6.24985359609127045E-002  7.73656368E-02
   7.0797715      6.46301880478858948E-002  7.83656389E-02
   7.1373582      6.67937994003295898E-002  7.93656409E-02
   7.1940451      6.89891427755355835E-002  8.03656429E-02
   7.2498322      7.12157338857650757E-002  8.13656449E-02
   7.3056192      7.34913423657417297E-002  8.23656470E-02
   7.3596067      7.57794454693794250E-002  8.33656490E-02
   7.4135942      7.81159028410911560E-002  8.43656510E-02
   7.4666820      8.04813876748085022E-002  8.53656530E-02
   7.5197697      8.28950852155685425E-002  8.63656551E-02
   7.5710578      8.53170305490493774E-002  8.73656571E-02
   7.6223459      8.77854079008102417E-002  8.83656591E-02
   7.6727343      9.02810692787170410E-002  8.93656611E-02
   7.7231226      9.28224995732307434E-002  9.03656632E-02
   7.7726111      9.53905433416366577E-002  9.13656652E-02
   7.8211999      9.79828611016273499E-002  9.23656672E-02
   7.8688889      0.10059844702482224       9.33656693E-02
   7.9165778      0.10325852036476135       9.43656713E-02
   7.9633670      0.10594003647565842       9.53656733E-02
   8.0101614      0.10866635292768478       9.63656753E-02
   8.0560751      0.11141629517078400       9.73656774E-02
   8.1010885      0.11418998241424561       9.83656794E-02
   8.1461020      0.11700977385044098       9.93656814E-02
   8.1902151      0.11985132098197937       0.10036568    
   8.2343283      0.12273640185594559       0.10136569    
   8.2784414      0.12566329538822174       0.10236569    
   8.3207541      0.12858471274375916       0.10336569    
   8.3630667      0.13154751062393188       0.10436569    
   8.4053793      0.13455042243003845       0.10536569    
   8.4467916      0.13757203519344330       0.10636570    
   8.4882040      0.14063651859760284       0.10736570    
   8.5287161      0.14372010529041290       0.10836570    
   8.5692282      0.14684635400772095       0.10936570    
   8.6088400      0.14998717606067657       0.11036570    
   8.6484518      0.15316644310951233       0.11136571    
   8.6871634      0.15635870397090912       0.11236571    
   8.7258749      0.15959291160106659       0.11336571    
   8.7645864      0.16287024319171906       0.11436571    
   8.8023977      0.16616508364677429       0.11536571    
   8.8402090      0.16950133442878723       0.11636572    
   8.8771200      0.17284987866878510       0.11736572    
   8.9140310      0.17623583972454071       0.11836572    
   8.9509420      0.17965880036354065       0.11936572    
   8.9869528      0.18308812379837036       0.12036572    
   9.0220633      0.18652467429637909       0.12136573    
   9.0580740      0.19003012776374817       0.12236573    
   9.0922842      0.19352108240127563       0.12336573    
   9.1273947      0.19707965850830078       0.12436573    
   9.1616049      0.20064978301525116       0.12536573    
   9.1958151      0.20425876975059509       0.12636574    
   9.2300253      0.20790483057498932       0.12736574    
   9.2633352      0.21156080067157745       0.12836574    
   9.2966452      0.21525345742702484       0.12936574    
   9.3299551      0.21898129582405090       0.13036574    
   9.3623648      0.22270995378494263       0.13136575    
   9.3947744      0.22647178173065186       0.13236575    
   9.4262838      0.23024271428585052       0.13336575    
   9.4577932      0.23405668139457703       0.13436575    
   9.4893026      0.23790615797042847       0.13536575    
   9.5208120      0.24178536236286163       0.13636576    
   9.5514212      0.24566428363323212       0.13736576    
   9.5820303      0.24958573281764984       0.13836576    
   9.6126394      0.25355666875839233       0.13936576    
   9.6432486      0.25756612420082092       0.14036576    
   9.6729574      0.26156058907508850       0.14136577    
   9.7026663      0.26556223630905151       0.14236577    
   9.7314749      0.26954439282417297       0.14336577    
   9.7593832      0.27351164817810059       0.14436577    
   9.7881918      0.27753454446792603       0.14536577    
   9.8161001      0.28154677152633667       0.14636578    
   9.8431082      0.28554850816726685       0.14736578    
   9.8701162      0.28956755995750427       0.14836578    
   9.8971243      0.29360729455947876       0.14936578    
   9.9241323      0.29767516255378723       0.15036578    
   9.9502401      0.30174705386161804       0.15136579    
   9.9763479      0.30585607886314392       0.15236579    
   10.002456      0.30998918414115906       0.15336579    
   10.028563      0.31413641571998596       0.15436579    
   10.053771      0.31826663017272949       0.15536579    
