   4.6746283      1.43558634445071220E-002  4.73679490E-02
   4.7898016      1.55529584735631943E-002  4.83679473E-02
   4.8968768      1.67377814650535583E-002  4.93679456E-02
   4.9985533      1.79289355874061584E-002  5.03679439E-02
   5.0957308      1.91319212317466736E-002  5.13679422E-02
   5.1893091      2.03540287911891937E-002  5.23679405E-02
   5.2801881      2.16041710227727890E-002  5.33679388E-02
   5.3692675      2.28927619755268097E-002  5.43679371E-02
   5.4565473      2.42202933877706528E-002  5.53679354E-02
   5.5429273      2.55964789539575577E-002  5.63679338E-02
   5.6275077      2.70100533962249756E-002  5.73679321E-02
   5.7102885      2.84593366086483002E-002  5.83679304E-02
   5.7912698      2.99426410347223282E-002  5.93679287E-02
   5.8704515      3.14581505954265594E-002  6.03679270E-02
   5.9487333      3.30165326595306396E-002  6.13679253E-02
   6.0243158      3.45927178859710693E-002  6.23679236E-02
   6.0989985      3.62102761864662170E-002  6.33679256E-02
   6.1718817      3.78560461103916168E-002  6.43679276E-02
   6.2438650      3.95424589514732361E-002  6.53679296E-02
   6.3149486      4.12692613899707794E-002  6.63679317E-02
   6.3842325      4.30220998823642731E-002  6.73679337E-02
   6.4526167      4.48138937354087830E-002  6.83679357E-02
   6.5192013      4.66296635568141937E-002  6.93679377E-02
   6.5857859      4.84978631138801575E-002  7.03679398E-02
   6.6505709      5.03881573677062988E-002  7.13679418E-02
   6.7144561      5.23146279156208038E-002  7.23679438E-02
   6.7774415      5.42768053710460663E-002  7.33679458E-02
   6.8395271      5.62736950814723969E-002  7.43679479E-02
   6.9007130      5.83047792315483093E-002  7.53679499E-02
   6.9609990      6.03695847094058990E-002  7.63679519E-02
   7.0203853      6.24681040644645691E-002  7.73679540E-02
   7.0779719      6.45823329687118530E-002  7.83679560E-02
   7.1364584      6.67648091912269592E-002  7.93679580E-02
   7.1931453      6.89617767930030823E-002  8.03679600E-02
   7.2489324      7.11901262402534485E-002  8.13679621E-02
   7.3047194      7.34669491648674011E-002  8.23679641E-02
   7.3587070      7.57542625069618225E-002  8.33679661E-02
   7.4126945      7.80884549021720886E-002  8.43679681E-02
   7.4657822      8.04512798786163330E-002  8.53679702E-02
   7.5179701      8.28415378928184509E-002  8.63679722E-02
   7.5701580      8.52793306112289429E-002  8.73679742E-02
   7.6214461      8.77444222569465637E-002  8.83679762E-02
   7.6718345      9.02369916439056396E-002  8.93679783E-02
   7.7213230      9.27545577287673950E-002  9.03679803E-02
   7.7708116      9.53186005353927612E-002  9.13679823E-02
   7.8194003      9.79082509875297546E-002  9.23679844E-02
   7.8670893      0.10052149742841721       9.33679864E-02
   7.9147782      0.10317974537611008       9.43679884E-02
   7.9615674      0.10585996508598328       9.53679904E-02
   8.0083609      0.10858488082885742       9.63679925E-02
   8.0542746      0.11133279651403427       9.73679945E-02
   8.0992880      0.11410222202539444       9.83679965E-02
   8.1443014      0.11691571772098541       9.93679985E-02
   8.1884146      0.11974971741437912       0.10036800    
   8.2325277      0.12262678891420364       0.10136800    
   8.2757406      0.12552253901958466       0.10236800    
   8.3180532      0.12843725085258484       0.10336801    
   8.3603659      0.13139511644840240       0.10436801    
   8.4026785      0.13439680635929108       0.10536801    
   8.4440908      0.13741680979728699       0.10636801    
   8.4855032      0.14047637581825256       0.10736801    
   8.5260153      0.14355045557022095       0.10836802    
   8.5656271      0.14663812518119812       0.10936802    
   8.6052389      0.14976651966571808       0.11036802    
   8.6448507      0.15293729305267334       0.11136802    
   8.6835623      0.15612426400184631       0.11236802    
   8.7222738      0.15935134887695313       0.11336803    
   8.7609854      0.16261652112007141       0.11436803    
   8.7978964      0.16586697101593018       0.11536803    
   8.8357077      0.16918145120143890       0.11636803    
   8.8726187      0.17250740528106689       0.11736804    
   8.9095297      0.17587164044380188       0.11836804    
   8.9455404      0.17924787104129791       0.11936804    
   8.9815512      0.18266011774539948       0.12036804    
   9.0166616      0.18608434498310089       0.12136804    
   9.0517721      0.18954767286777496       0.12236805    
   9.0868826      0.19304941594600677       0.12336805    
   9.1210928      0.19656185805797577       0.12436805    
   9.1553030      0.20010948181152344       0.12536804    
   9.1895132      0.20369233191013336       0.12636805    
   9.2228231      0.20728091895580292       0.12736805    
   9.2561331      0.21090441942214966       0.12836805    
   9.2894430      0.21456436812877655       0.12936805    
   9.3218527      0.21822795271873474       0.13036805    
   9.3542624      0.22192379832267761       0.13136806    
   9.3857718      0.22562459111213684       0.13236806    
   9.4172812      0.22935999929904938       0.13336806    
   9.4487906      0.23313273489475250       0.13436806    
   9.4802999      0.23694050312042236       0.13536806    
   9.5109091      0.24075129628181458       0.13636807    
   9.5415182      0.24459579586982727       0.13736807    
   9.5721273      0.24847826361656189       0.13836807    
   9.6018362      0.25236400961875916       0.13936807    
   9.6315451      0.25627571344375610       0.14036807    
   9.6603537      0.26017066836357117       0.14136808    
   9.6891623      0.26407390832901001       0.14236808    
   9.7179708      0.26799067854881287       0.14336808    
   9.7458792      0.27189654111862183       0.14436808    
   9.7737875      0.27582427859306335       0.14536808    
   9.8007956      0.27973940968513489       0.14636809    
   9.8278036      0.28367543220520020       0.14736809    
   9.8548117      0.28762742877006531       0.14836809    
   9.8809195      0.29156377911567688       0.14936809    
   9.9070272      0.29551947116851807       0.15036809    
   9.9331350      0.29950091242790222       0.15136810    
   9.9583426      0.30347365140914917       0.15236810    
   9.9835501      0.30747070908546448       0.15336810    
   10.008758      0.31148636341094971       0.15436810    
   10.033065      0.31548979878425598       0.15536810    
   10.058272      0.31955140829086304       0.15636811    
   10.082580      0.32360222935676575       0.15736811    
   10.105987      0.32763496041297913       0.15836811    
   10.130294      0.33172118663787842       0.15936811    
   10.153701      0.33579483628273010       0.16036811    
   10.177108      0.33989572525024414       0.16136812    
   10.199615      0.34398519992828369       0.16236812    
   10.223022      0.34812894463539124       0.16336812    
   10.245528      0.35225430130958557       0.16436812    
   10.268035      0.35639792680740356       0.16536812    
   10.290542      0.36056551337242126       0.16636813    
   10.312148      0.36472010612487793       0.16736813    
   10.333755      0.36889904737472534       0.16836813    
   10.355361      0.37309679388999939       0.16936813    
   10.376967      0.37730786204338074       0.17036813    
   10.397674      0.38149994611740112       0.17136814    
   10.419280      0.38575980067253113       0.17236814    
   10.439986      0.39000785350799561       0.17336814    
   10.460692      0.39427110552787781       0.17436814    
   10.481399      0.39854255318641663       0.17536815    
   10.501204      0.40279674530029297       0.17636815    
   10.521010      0.40708133578300476       0.17736815    
   10.541717      0.41142490506172180       0.17836815    
   10.561522      0.41574355959892273       0.17936815    
